Grandeza,Medicao,HoraDia,Media,Mediana,P95,Max,Mes,Tipo,MesOrdem
Demanda,Demanda Reativa,18,645.2059559501544,644.2066855636359,757.6105373134328,923.5979502496623,Out,Ajustado (delta),11
Demanda,Demanda ativa Fora de Ponta,18,2073.2839455435014,2067.7011267693338,2265.7316426069497,2694.7542946939493,Out,Ajustado (delta),11
Demanda,Demanda ativa de Ponta,18,2140.8938916253546,2055.995919324724,2936.8118862391357,3035.2453542558665,Out,Ajustado (delta),11
Consumo,Consumo Reativo,19,163.1793291124999,162.032315978456,203.63052064631955,229.06934663341627,Out,Ajustado (delta),11
Consumo,Consumo ativo Fora de Ponta,19,523.8908018723508,523.7951720826778,546.357427126208,550.9540323498263,Out,Ajustado (delta),11
Consumo,Consumo ativo de Ponta,19,529.2319307329495,512.1748429448164,727.5943329641751,773.2661211003549,Out,Ajustado (delta),11
Demanda,Demanda Reativa,19,641.2698613500489,635.9413792436585,799.2044758824951,916.9422955461478,Out,Ajustado (delta),11
Demanda,Demanda ativa Fora de Ponta,19,2100.0289887559884,2099.6456544241305,2190.0870011203915,2208.512604671678,Out,Ajustado (delta),11
Demanda,Demanda ativa de Ponta,19,2119.5662859687254,2051.576090759685,2911.054689731636,3093.784437227458,Out,Ajustado (delta),11
Consumo,Consumo Reativo,20,158.68835438651877,158.6876122082585,190.50565529622978,221.13953117206964,Out,Ajustado (delta),11
Consumo,Consumo ativo Fora de Ponta,20,521.1454299938201,523.2851465377548,546.1087896730579,550.3165004186726,Out,Ajustado (delta),11
Consumo,Consumo ativo de Ponta,20,523.8100029313803,509.12424498996836,722.8830352611958,763.1704831653992,Out,Ajustado (delta),11
Demanda,Demanda Reativa,20,623.5037704947908,622.8141280295768,747.6921697294598,885.1999423447708,Out,Ajustado (delta),11
Demanda,Demanda ativa Fora de Ponta,20,2089.024098978911,2097.6012046542237,2189.0903318575615,2205.9570424592944,Out,Ajustado (delta),11
Demanda,Demanda ativa de Ponta,20,2097.881501981784,2039.3565647269297,2892.205105014783,3053.39246997706,Out,Ajustado (delta),11
Consumo,Consumo Reativo,21,143.77682646542848,143.2028725314183,179.36903052064628,215.7677206982542,Out,Ajustado (delta),11
Consumo,Consumo ativo Fora de Ponta,21,472.208480316045,475.21523892876434,530.2597458645765,645.8228429472091,Out,Ajustado (delta),11
Consumo,Consumo ativo de Ponta,21,507.6088667874506,493.2870981605447,699.5240700972006,745.3202247876516,Out,Ajustado (delta),11
Demanda,Demanda Reativa,21,564.6982390312803,562.0398168532729,703.9842980366483,863.6970579180315,Out,Ajustado (delta),11
Demanda,Demanda ativa Fora de Ponta,21,1892.7388794372912,1904.9118138404892,2125.559055257702,2582.1699945973546,Out,Ajustado (delta),11
Demanda,Demanda ativa de Ponta,21,2032.951460628694,1975.9190253228383,2798.7474590506376,2981.9747887517183,Out,Ajustado (delta),11
Consumo,Consumo Reativo,22,77.7154108994035,75.56552962298025,112.48114901256731,153.73249551166964,Out,Ajustado (delta),11
Consumo,Consumo ativo Fora de Ponta,22,333.8417277115354,311.0507666566814,478.01400410652917,617.3848595760439,Out,Ajustado (delta),11
Demanda,Demanda Reativa,22,305.01571397531586,296.5776256351771,441.4635834794858,603.3663484531595,Out,Ajustado (delta),11
Demanda,Demanda ativa Fora de Ponta,22,1338.2131968514682,1246.8566737868523,1916.130731952854,2474.801122384476,Out,Ajustado (delta),11
Consumo,Consumo Reativo,23,82.26892337985753,82.25493716337522,140.70053859964094,169.21723518850985,Out,Ajustado (delta),11
Consumo,Consumo ativo Fora de Ponta,23,287.76901741154745,263.42713139949853,445.7038858356586,506.8368227139889,Out,Ajustado (delta),11
Demanda,Demanda Reativa,23,322.88730689022157,322.8321280633404,552.2186881671821,664.1406596294635,Out,Ajustado (delta),11
Demanda,Demanda ativa Fora de Ponta,23,1153.5288642253447,1055.9561765217863,1786.6149987518838,2031.6676995747232,Out,Ajustado (delta),11
