Timestamp,Valor,Medicao,Grandeza
2025-06-01 04:37:01,0,Demanda Reativa Capacitiva,Demanda
2025-06-01 04:37:01,0,Demanda Reativa,Demanda
2025-06-01 04:42:01,303.959,Consumo ativo Fora de Ponta,Consumo
2025-06-01 04:42:01,1215.837,Demanda ativa Fora de Ponta,Demanda
2025-06-01 04:52:00,0,Consumo Reativo,Consumo
2025-06-01 04:52:00,0,Demanda Reativa Capacitiva,Demanda
2025-06-01 04:52:00,0,Consumo Reativo Capacitivo,Consumo
2025-06-01 04:52:00,0,Demanda Reativa,Demanda
2025-06-01 04:57:00,305.999,Consumo ativo Fora de Ponta,Consumo
2025-06-01 04:57:00,1223.997,Demanda ativa Fora de Ponta,Demanda
2025-06-01 05:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-06-01 05:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-06-01 05:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-06-01 05:00:00,2980,Contratado de Ponta,Demanda
2025-06-01 05:00:00,2980,Contratado de Ponta,Demanda
2025-06-01 05:00:00,3280,Contratada fora de Ponta,Demanda
2025-06-01 05:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-06-01 05:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-06-01 05:00:00,2980,Contratado de Ponta,Demanda
2025-06-01 05:00:00,3280,Contratada fora de Ponta,Demanda
2025-06-01 05:00:00,3280,Contratada fora de Ponta,Demanda
2025-06-01 05:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-06-01 05:07:01,0,Consumo Reativo Capacitivo,Consumo
2025-06-01 05:07:01,0,Demanda Reativa Capacitiva,Demanda
2025-06-01 05:07:01,0,Consumo Reativo,Consumo
2025-06-01 05:07:01,0,Demanda Reativa,Demanda
2025-06-01 05:12:01,1237.917,Demanda ativa Fora de Ponta,Demanda
2025-06-01 05:12:01,309.479,Consumo ativo Fora de Ponta,Consumo
2025-06-01 05:22:01,0,Demanda Reativa,Demanda
2025-06-01 05:22:01,0,Consumo Reativo Capacitivo,Consumo
2025-06-01 05:22:01,0,Demanda Reativa Capacitiva,Demanda
2025-06-01 05:22:01,0,Consumo Reativo,Consumo
2025-06-01 05:27:01,307.919,Consumo ativo Fora de Ponta,Consumo
2025-06-01 05:27:01,1231.677,Demanda ativa Fora de Ponta,Demanda
2025-06-01 05:37:00,0,Consumo Reativo,Consumo
2025-06-01 05:37:00,0,Demanda Reativa Capacitiva,Demanda
2025-06-01 05:37:00,0,Demanda Reativa,Demanda
2025-06-01 05:37:00,0,Consumo Reativo Capacitivo,Consumo
2025-06-01 05:42:00,1223.997,Demanda ativa Fora de Ponta,Demanda
2025-06-01 05:42:00,305.999,Consumo ativo Fora de Ponta,Consumo
2025-06-01 05:52:01,0,Consumo Reativo,Consumo
2025-06-01 05:52:01,0,Demanda Reativa,Demanda
2025-06-01 05:52:01,0,Demanda Reativa Capacitiva,Demanda
2025-06-01 05:52:01,0,Consumo Reativo Capacitivo,Consumo
2025-06-01 05:57:01,1229.757,Demanda ativa Fora de Ponta,Demanda
2025-06-01 05:57:01,307.439,Consumo ativo Fora de Ponta,Consumo
2025-06-01 06:00:00,2980,Contratado de Ponta,Demanda
2025-06-01 06:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-06-01 06:00:00,2980,Contratado de Ponta,Demanda
2025-06-01 06:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-06-01 06:00:00,2980,Contratado de Ponta,Demanda
2025-06-01 06:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-06-01 06:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-06-01 06:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-06-01 06:00:00,3280,Contratada fora de Ponta,Demanda
2025-06-01 06:00:00,3280,Contratada fora de Ponta,Demanda
2025-06-01 06:00:00,3280,Contratada fora de Ponta,Demanda
2025-06-01 06:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-06-01 06:07:01,0,Demanda Reativa Capacitiva,Demanda
2025-06-01 06:07:01,0,Consumo Reativo Capacitivo,Consumo
2025-06-01 06:07:01,0,Demanda Reativa,Demanda
2025-06-01 06:07:01,0,Consumo Reativo,Consumo
2025-06-01 06:12:01,304.919,Consumo ativo Fora de Ponta,Consumo
2025-06-01 06:12:01,1219.677,Demanda ativa Fora de Ponta,Demanda
2025-06-01 06:22:01,102.48,Consumo Reativo,Consumo
2025-06-01 06:22:01,409.919,Demanda Reativa,Demanda
2025-06-01 06:27:01,1207.677,Demanda ativa Fora de Ponta,Demanda
2025-06-01 06:27:01,301.919,Consumo ativo Fora de Ponta,Consumo
2025-06-01 06:37:01,109.92,Consumo Reativo,Consumo
2025-06-01 06:37:01,439.679,Demanda Reativa,Demanda
2025-06-01 06:42:01,1227.837,Demanda ativa Fora de Ponta,Demanda
2025-06-01 06:42:01,306.959,Consumo ativo Fora de Ponta,Consumo
2025-06-01 06:52:02,441.599,Demanda Reativa,Demanda
2025-06-01 06:52:02,110.4,Consumo Reativo,Consumo
2025-06-01 06:57:02,307.439,Consumo ativo Fora de Ponta,Consumo
2025-06-01 06:57:02,1229.757,Demanda ativa Fora de Ponta,Demanda
2025-06-01 07:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-06-01 07:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-06-01 07:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-06-01 07:00:00,3280,Contratada fora de Ponta,Demanda
2025-06-01 07:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-06-01 07:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-06-01 07:00:00,3280,Contratada fora de Ponta,Demanda
2025-06-01 07:00:00,2980,Contratado de Ponta,Demanda
2025-06-01 07:00:00,2980,Contratado de Ponta,Demanda
2025-06-01 07:00:00,2980,Contratado de Ponta,Demanda
2025-06-01 07:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-06-01 07:00:00,3280,Contratada fora de Ponta,Demanda
2025-06-01 07:07:01,453.599,Demanda Reativa,Demanda
2025-06-01 07:07:01,113.4,Consumo Reativo,Consumo
2025-06-01 07:12:01,1249.917,Demanda ativa Fora de Ponta,Demanda
2025-06-01 07:12:01,312.479,Consumo ativo Fora de Ponta,Consumo
2025-06-01 07:22:01,441.599,Demanda Reativa,Demanda
2025-06-01 07:22:01,110.4,Consumo Reativo,Consumo
2025-06-01 07:27:01,1269.597,Demanda ativa Fora de Ponta,Demanda
2025-06-01 07:27:01,317.399,Consumo ativo Fora de Ponta,Consumo
2025-06-01 07:37:01,425.759,Demanda Reativa,Demanda
2025-06-01 07:37:01,106.44,Consumo Reativo,Consumo
2025-06-01 07:42:01,317.399,Consumo ativo Fora de Ponta,Consumo
2025-06-01 07:42:01,1269.597,Demanda ativa Fora de Ponta,Demanda
2025-06-01 07:52:01,106.92,Consumo Reativo,Consumo
2025-06-01 07:52:01,427.679,Demanda Reativa,Demanda
2025-06-01 07:57:01,316.439,Consumo ativo Fora de Ponta,Consumo
2025-06-01 07:57:01,1265.757,Demanda ativa Fora de Ponta,Demanda
2025-06-01 08:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-06-01 08:00:00,2980,Contratado de Ponta,Demanda
2025-06-01 08:00:00,2980,Contratado de Ponta,Demanda
2025-06-01 08:00:00,2980,Contratado de Ponta,Demanda
2025-06-01 08:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-06-01 08:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-06-01 08:00:00,3280,Contratada fora de Ponta,Demanda
2025-06-01 08:00:00,3280,Contratada fora de Ponta,Demanda
2025-06-01 08:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-06-01 08:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-06-01 08:00:00,3280,Contratada fora de Ponta,Demanda
2025-06-01 08:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-06-01 08:07:03,111.48,Consumo Reativo,Consumo
2025-06-01 08:07:03,445.919,Demanda Reativa,Demanda
2025-06-01 08:12:03,1287.837,Demanda ativa Fora de Ponta,Demanda
2025-06-01 08:12:03,321.959,Consumo ativo Fora de Ponta,Consumo
2025-06-01 08:22:02,112.92,Consumo Reativo,Consumo
2025-06-01 08:22:02,451.679,Demanda Reativa,Demanda
2025-06-01 08:27:02,329.399,Consumo ativo Fora de Ponta,Consumo
2025-06-01 08:27:02,1317.597,Demanda ativa Fora de Ponta,Demanda
2025-06-01 08:37:03,415.679,Demanda Reativa,Demanda
2025-06-01 08:37:03,103.92,Consumo Reativo,Consumo
2025-06-01 08:42:03,1321.917,Demanda ativa Fora de Ponta,Demanda
2025-06-01 08:42:03,330.479,Consumo ativo Fora de Ponta,Consumo
2025-06-01 08:52:03,447.839,Demanda Reativa,Demanda
2025-06-01 08:52:03,111.96,Consumo Reativo,Consumo
2025-06-01 08:57:03,340.439,Consumo ativo Fora de Ponta,Consumo
2025-06-01 08:57:03,1361.757,Demanda ativa Fora de Ponta,Demanda
2025-06-01 09:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-06-01 09:00:00,3280,Contratada fora de Ponta,Demanda
2025-06-01 09:00:00,3280,Contratada fora de Ponta,Demanda
2025-06-01 09:00:00,3280,Contratada fora de Ponta,Demanda
2025-06-01 09:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-06-01 09:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-06-01 09:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-06-01 09:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-06-01 09:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-06-01 09:00:00,2980,Contratado de Ponta,Demanda
2025-06-01 09:00:00,2980,Contratado de Ponta,Demanda
2025-06-01 09:00:00,2980,Contratado de Ponta,Demanda
2025-06-01 09:07:02,491.999,Demanda Reativa,Demanda
2025-06-01 09:07:02,123,Consumo Reativo,Consumo
2025-06-01 09:12:02,1425.597,Demanda ativa Fora de Ponta,Demanda
2025-06-01 09:12:02,356.399,Consumo ativo Fora de Ponta,Consumo
2025-06-01 09:22:03,555.839,Demanda Reativa,Demanda
2025-06-01 09:22:03,138.96,Consumo Reativo,Consumo
2025-06-01 09:27:03,1513.917,Demanda ativa Fora de Ponta,Demanda
2025-06-01 09:27:03,378.479,Consumo ativo Fora de Ponta,Consumo
2025-06-01 09:37:03,144.48,Consumo Reativo,Consumo
2025-06-01 09:37:03,577.919,Demanda Reativa,Demanda
2025-06-01 09:42:03,375.959,Consumo ativo Fora de Ponta,Consumo
2025-06-01 09:42:03,1503.837,Demanda ativa Fora de Ponta,Demanda
2025-06-01 09:52:03,539.999,Demanda Reativa,Demanda
2025-06-01 09:52:03,135,Consumo Reativo,Consumo
2025-06-01 09:57:03,352.919,Consumo ativo Fora de Ponta,Consumo
2025-06-01 09:57:03,1411.677,Demanda ativa Fora de Ponta,Demanda
2025-06-01 10:00:00,3280,Contratada fora de Ponta,Demanda
2025-06-01 10:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-06-01 10:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-06-01 10:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-06-01 10:00:00,2980,Contratado de Ponta,Demanda
2025-06-01 10:00:00,3280,Contratada fora de Ponta,Demanda
2025-06-01 10:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-06-01 10:00:00,3280,Contratada fora de Ponta,Demanda
2025-06-01 10:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-06-01 10:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-06-01 10:00:00,2980,Contratado de Ponta,Demanda
2025-06-01 10:00:00,2980,Contratado de Ponta,Demanda
2025-06-01 10:07:03,144,Consumo Reativo,Consumo
2025-06-01 10:07:03,575.999,Demanda Reativa,Demanda
2025-06-01 10:12:03,363.959,Consumo ativo Fora de Ponta,Consumo
2025-06-01 10:12:03,1455.837,Demanda ativa Fora de Ponta,Demanda
2025-06-01 10:22:03,589.919,Demanda Reativa,Demanda
2025-06-01 10:22:03,147.48,Consumo Reativo,Consumo
2025-06-01 10:27:03,1489.917,Demanda ativa Fora de Ponta,Demanda
