Timestamp,Valor,Medicao,Grandeza
2025-09-01 03:42:40,0,Demanda Reativa,Demanda
2025-09-01 03:42:40,0,Demanda Reativa Capacitiva,Demanda
2025-09-01 03:42:40,0,Consumo Reativo,Consumo
2025-09-01 03:47:40,282.959,Consumo ativo Fora de Ponta,Consumo
2025-09-01 03:47:40,1131.838,Demanda ativa Fora de Ponta,Demanda
2025-09-01 03:57:40,0,Consumo Reativo Capacitivo,Consumo
2025-09-01 03:57:40,0,Demanda Reativa,Demanda
2025-09-01 03:57:40,0,Demanda Reativa Capacitiva,Demanda
2025-09-01 03:57:40,0,Consumo Reativo,Consumo
2025-09-01 04:00:00,3280,Contratada fora de Ponta,Demanda
2025-09-01 04:00:00,3280,Contratada fora de Ponta,Demanda
2025-09-01 04:00:00,3280,Contratada fora de Ponta,Demanda
2025-09-01 04:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-09-01 04:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-09-01 04:00:00,2980,Contratado de Ponta,Demanda
2025-09-01 04:00:00,2980,Contratado de Ponta,Demanda
2025-09-01 04:00:00,2980,Contratado de Ponta,Demanda
2025-09-01 04:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-09-01 04:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-09-01 04:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-09-01 04:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-09-01 04:02:40,285.479,Consumo ativo Fora de Ponta,Consumo
2025-09-01 04:02:40,1141.918,Demanda ativa Fora de Ponta,Demanda
2025-09-01 04:12:40,0,Consumo Reativo,Consumo
2025-09-01 04:12:40,0,Demanda Reativa,Demanda
2025-09-01 04:12:40,0,Demanda Reativa Capacitiva,Demanda
2025-09-01 04:12:40,0,Consumo Reativo Capacitivo,Consumo
2025-09-01 04:17:40,1131.838,Demanda ativa Fora de Ponta,Demanda
2025-09-01 04:17:40,282.959,Consumo ativo Fora de Ponta,Consumo
2025-09-01 04:27:41,0,Demanda Reativa Capacitiva,Demanda
2025-09-01 04:27:41,0,Consumo Reativo,Consumo
2025-09-01 04:27:41,0,Demanda Reativa,Demanda
2025-09-01 04:27:41,0,Consumo Reativo Capacitivo,Consumo
2025-09-01 04:32:41,1137.598,Demanda ativa Fora de Ponta,Demanda
2025-09-01 04:32:41,284.399,Consumo ativo Fora de Ponta,Consumo
2025-09-01 04:42:40,0,Demanda Reativa Capacitiva,Demanda
2025-09-01 04:42:40,0,Demanda Reativa,Demanda
2025-09-01 04:42:40,0,Consumo Reativo,Consumo
2025-09-01 04:42:40,0,Consumo Reativo Capacitivo,Consumo
2025-09-01 04:47:40,1145.758,Demanda ativa Fora de Ponta,Demanda
2025-09-01 04:47:40,286.439,Consumo ativo Fora de Ponta,Consumo
2025-09-01 04:57:54,0,Consumo Reativo Capacitivo,Consumo
2025-09-01 04:57:54,0,Demanda Reativa Capacitiva,Demanda
2025-09-01 04:57:54,0,Demanda Reativa,Demanda
2025-09-01 04:57:54,0,Consumo Reativo,Consumo
2025-09-01 05:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-09-01 05:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-09-01 05:00:00,3280,Contratada fora de Ponta,Demanda
2025-09-01 05:00:00,3280,Contratada fora de Ponta,Demanda
2025-09-01 05:00:00,2980,Contratado de Ponta,Demanda
2025-09-01 05:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-09-01 05:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-09-01 05:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-09-01 05:00:00,2980,Contratado de Ponta,Demanda
2025-09-01 05:00:00,2980,Contratado de Ponta,Demanda
2025-09-01 05:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-09-01 05:00:00,3280,Contratada fora de Ponta,Demanda
2025-09-01 05:02:54,1153.918,Demanda ativa Fora de Ponta,Demanda
2025-09-01 05:02:54,288.479,Consumo ativo Fora de Ponta,Consumo
2025-09-01 05:12:55,0,Consumo Reativo Capacitivo,Consumo
2025-09-01 05:12:55,0,Demanda Reativa,Demanda
2025-09-01 05:12:55,0,Demanda Reativa Capacitiva,Demanda
2025-09-01 05:12:55,0,Consumo Reativo,Consumo
2025-09-01 05:17:55,1143.838,Demanda ativa Fora de Ponta,Demanda
2025-09-01 05:17:55,285.959,Consumo ativo Fora de Ponta,Consumo
2025-09-01 05:27:40,0,Demanda Reativa Capacitiva,Demanda
2025-09-01 05:27:40,0,Demanda Reativa,Demanda
2025-09-01 05:27:40,0,Consumo Reativo,Consumo
2025-09-01 05:27:40,0,Consumo Reativo Capacitivo,Consumo
2025-09-01 05:32:40,287.399,Consumo ativo Fora de Ponta,Consumo
2025-09-01 05:32:40,1149.598,Demanda ativa Fora de Ponta,Demanda
2025-09-01 05:42:40,0,Consumo Reativo Capacitivo,Consumo
2025-09-01 05:42:40,0,Demanda Reativa,Demanda
2025-09-01 05:42:40,0,Demanda Reativa Capacitiva,Demanda
2025-09-01 05:42:40,0,Consumo Reativo,Consumo
2025-09-01 05:47:40,1145.758,Demanda ativa Fora de Ponta,Demanda
2025-09-01 05:47:40,286.439,Consumo ativo Fora de Ponta,Consumo
2025-09-01 05:57:41,0,Consumo Reativo,Consumo
2025-09-01 05:57:41,0,Consumo Reativo Capacitivo,Consumo
2025-09-01 05:57:41,0,Demanda Reativa,Demanda
2025-09-01 05:57:41,0,Demanda Reativa Capacitiva,Demanda
2025-09-01 06:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-09-01 06:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-09-01 06:00:00,3280,Contratada fora de Ponta,Demanda
2025-09-01 06:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-09-01 06:00:00,2980,Contratado de Ponta,Demanda
2025-09-01 06:00:00,3280,Contratada fora de Ponta,Demanda
2025-09-01 06:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-09-01 06:00:00,2980,Contratado de Ponta,Demanda
2025-09-01 06:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-09-01 06:00:00,3280,Contratada fora de Ponta,Demanda
2025-09-01 06:00:00,2980,Contratado de Ponta,Demanda
2025-09-01 06:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-09-01 06:02:41,1149.598,Demanda ativa Fora de Ponta,Demanda
2025-09-01 06:02:41,287.399,Consumo ativo Fora de Ponta,Consumo
2025-09-01 06:12:40,0,Demanda Reativa,Demanda
2025-09-01 06:12:40,0,Demanda Reativa Capacitiva,Demanda
2025-09-01 06:12:40,0,Consumo Reativo Capacitivo,Consumo
2025-09-01 06:12:40,0,Consumo Reativo,Consumo
2025-09-01 06:17:40,1173.598,Demanda ativa Fora de Ponta,Demanda
2025-09-01 06:17:40,293.399,Consumo ativo Fora de Ponta,Consumo
2025-09-01 06:27:40,0,Demanda Reativa Capacitiva,Demanda
2025-09-01 06:27:40,0,Consumo Reativo,Consumo
2025-09-01 06:27:40,0,Consumo Reativo Capacitivo,Consumo
2025-09-01 06:27:40,0,Demanda Reativa,Demanda
2025-09-01 06:32:40,292.919,Consumo ativo Fora de Ponta,Consumo
2025-09-01 06:32:40,1171.678,Demanda ativa Fora de Ponta,Demanda
2025-09-01 06:42:55,275.999,Demanda Reativa,Demanda
2025-09-01 06:42:55,69,Consumo Reativo,Consumo
2025-09-01 06:47:55,1191.838,Demanda ativa Fora de Ponta,Demanda
2025-09-01 06:47:55,297.959,Consumo ativo Fora de Ponta,Consumo
2025-09-01 06:57:54,66.48,Consumo Reativo,Consumo
2025-09-01 06:57:54,265.919,Demanda Reativa,Demanda
2025-09-01 07:00:00,2980,Contratado de Ponta,Demanda
2025-09-01 07:00:00,2980,Contratado de Ponta,Demanda
2025-09-01 07:00:00,2980,Contratado de Ponta,Demanda
2025-09-01 07:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-09-01 07:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-09-01 07:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-09-01 07:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-09-01 07:00:00,3280,Contratada fora de Ponta,Demanda
2025-09-01 07:00:00,3280,Contratada fora de Ponta,Demanda
2025-09-01 07:00:00,3280,Contratada fora de Ponta,Demanda
2025-09-01 07:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-09-01 07:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-09-01 07:02:54,296.399,Consumo ativo Fora de Ponta,Consumo
2025-09-01 07:02:54,1185.598,Demanda ativa Fora de Ponta,Demanda
2025-09-01 07:12:40,257.759,Demanda Reativa,Demanda
2025-09-01 07:12:40,64.44,Consumo Reativo,Consumo
2025-09-01 07:17:40,294.959,Consumo ativo Fora de Ponta,Consumo
2025-09-01 07:17:40,1179.838,Demanda ativa Fora de Ponta,Demanda
2025-09-01 07:27:39,287.999,Demanda Reativa,Demanda
2025-09-01 07:27:39,72,Consumo Reativo,Consumo
2025-09-01 07:32:39,1225.917,Demanda ativa Fora de Ponta,Demanda
2025-09-01 07:32:39,306.479,Consumo ativo Fora de Ponta,Consumo
2025-09-01 07:42:54,83.4,Consumo Reativo,Consumo
2025-09-01 07:42:54,333.599,Demanda Reativa,Demanda
